time step, avg grain size, grains left
7.750000e+001,1.217572e+003,9
7.760000e+001,1.217838e+003,9
7.770000e+001,1.217203e+003,9
7.780000e+001,1.217089e+003,9
7.790000e+001,1.217421e+003,9
7.800000e+001,1.217319e+003,9
7.810000e+001,1.217126e+003,9
7.820000e+001,1.217264e+003,9
7.830000e+001,1.217150e+003,9
7.840000e+001,1.217363e+003,9
7.850000e+001,1.217039e+003,9
7.860000e+001,1.215614e+003,9
7.870000e+001,1.215334e+003,9
7.880000e+001,1.215318e+003,9
7.890000e+001,1.215130e+003,9
7.900000e+001,1.214063e+003,9
7.910000e+001,1.213189e+003,9
7.920000e+001,1.213106e+003,9
7.930000e+001,1.212222e+003,9
7.940000e+001,1.211928e+003,9
7.950000e+001,1.212005e+003,9
7.960000e+001,1.212005e+003,9
7.970000e+001,1.212305e+003,9
7.980000e+001,1.211774e+003,9
7.990000e+001,1.210622e+003,9
8.000000e+001,1.211228e+003,9
8.010000e+001,1.210471e+003,9
8.020000e+001,1.209936e+003,9
8.030000e+001,1.209372e+003,9
8.040000e+001,1.208300e+003,9
8.050000e+001,1.208300e+003,9
8.060000e+001,1.207590e+003,9
8.070000e+001,1.207206e+003,9
8.080000e+001,1.206541e+003,9
8.090000e+001,1.205796e+003,9
8.100000e+001,1.205406e+003,9
8.110000e+001,1.204562e+003,9
8.120000e+001,1.204120e+003,9
8.130000e+001,1.204239e+003,9
8.140000e+001,1.203619e+003,9
8.150000e+001,1.203377e+003,9
8.160000e+001,1.203487e+003,9
8.170000e+001,1.203507e+003,9
8.180000e+001,1.203871e+003,9
8.190000e+001,1.204322e+003,9
8.200000e+001,1.204463e+003,9
8.210000e+001,1.204088e+003,9
8.220000e+001,1.203422e+003,9
8.230000e+001,1.204010e+003,9
8.240000e+001,1.203804e+003,9
8.250000e+001,1.203827e+003,9
8.260000e+001,1.202460e+003,9
8.270000e+001,1.201841e+003,9
8.280000e+001,1.201072e+003,9
8.290000e+001,1.201045e+003,9
8.300000e+001,1.200908e+003,9
8.310000e+001,1.201163e+003,9
8.320000e+001,1.201163e+003,9
8.330000e+001,1.200892e+003,9
8.340000e+001,1.200020e+003,9
8.350000e+001,1.199291e+003,9
8.360000e+001,1.199405e+003,9
8.370000e+001,1.199472e+003,9
8.380000e+001,1.198887e+003,9
8.390000e+001,1.199083e+003,9
8.400000e+001,1.199215e+003,9
8.410000e+001,1.198049e+003,9
8.420000e+001,1.198253e+003,9
8.430000e+001,1.198317e+003,9
8.440000e+001,1.197068e+003,9
8.450000e+001,1.196651e+003,9
8.460000e+001,1.196896e+003,9
8.470000e+001,1.197133e+003,9
8.480000e+001,1.196218e+003,9
8.490000e+001,1.196370e+003,9
8.500000e+001,1.194897e+003,9
8.510000e+001,1.195311e+003,9
8.520000e+001,1.194116e+003,9
8.530000e+001,1.193205e+003,9
8.540000e+001,1.192414e+003,9
8.550000e+001,1.191398e+003,9
8.560000e+001,1.190842e+003,9
8.570000e+001,1.190185e+003,9
8.580000e+001,1.189779e+003,9
8.590000e+001,1.189938e+003,9
8.600000e+001,1.189414e+003,9
8.610000e+001,1.188158e+003,9
8.620000e+001,1.187976e+003,9
8.630000e+001,1.186833e+003,9
8.640000e+001,1.186070e+003,9
8.650000e+001,1.186235e+003,9
8.660000e+001,1.186660e+003,9
8.670000e+001,1.186467e+003,9
8.680000e+001,1.186595e+003,9
8.690000e+001,1.186065e+003,9
8.700000e+001,1.185635e+003,9
8.710000e+001,1.184968e+003,9
8.720000e+001,1.184700e+003,9
8.730000e+001,1.184395e+003,9
8.740000e+001,1.184542e+003,9
8.750000e+001,1.184419e+003,9
8.760000e+001,1.184159e+003,9
8.770000e+001,1.183404e+003,9
8.780000e+001,1.182498e+003,9
8.790000e+001,1.182738e+003,9
8.800000e+001,1.182964e+003,9
8.810000e+001,1.182747e+003,9
8.820000e+001,1.182914e+003,9
8.830000e+001,1.182610e+003,9
8.840000e+001,1.181785e+003,9
8.850000e+001,1.180958e+003,9
8.860000e+001,1.181200e+003,9
8.870000e+001,1.180913e+003,9
8.880000e+001,1.180720e+003,9
8.890000e+001,1.180185e+003,9
8.900000e+001,1.180004e+003,9
8.910000e+001,1.178582e+003,9
8.920000e+001,1.178816e+003,9
8.930000e+001,1.178942e+003,9
8.940000e+001,1.178403e+003,9
8.950000e+001,1.178521e+003,9
8.960000e+001,1.178344e+003,9
8.970000e+001,1.178061e+003,9
8.980000e+001,1.177961e+003,9
8.990000e+001,1.177497e+003,9
9.000000e+001,1.175854e+003,9
9.010000e+001,1.174974e+003,9
9.020000e+001,1.175222e+003,9
9.030000e+001,1.174272e+003,9
9.040000e+001,1.174149e+003,9
9.050000e+001,1.174285e+003,9
9.060000e+001,1.173921e+003,9
9.070000e+001,1.173581e+003,9
9.080000e+001,1.171919e+003,9
9.090000e+001,1.171731e+003,9
9.100000e+001,1.170515e+003,9
9.110000e+001,1.169561e+003,9
9.120000e+001,1.169666e+003,9
9.130000e+001,1.169044e+003,9
9.140000e+001,1.169248e+003,9
9.150000e+001,1.169330e+003,9
9.160000e+001,1.169436e+003,9
9.170000e+001,1.168702e+003,9
9.180000e+001,1.168887e+003,9
9.190000e+001,1.168707e+003,9
9.200000e+001,1.168021e+003,9
9.210000e+001,1.167588e+003,9
9.220000e+001,1.166868e+003,9
9.230000e+001,1.166795e+003,9
9.240000e+001,1.166357e+003,9
9.250000e+001,1.165181e+003,9
9.260000e+001,1.164843e+003,9
9.270000e+001,1.164525e+003,9
9.280000e+001,1.164118e+003,9
9.290000e+001,1.162713e+003,9
9.300000e+001,1.162362e+003,9
9.310000e+001,1.162053e+003,9
9.320000e+001,1.162435e+003,9
9.330000e+001,1.162473e+003,9
9.340000e+001,1.162342e+003,9
9.350000e+001,1.160207e+003,9
9.360000e+001,1.160097e+003,9
9.370000e+001,1.160104e+003,9
9.380000e+001,1.159410e+003,9
9.390000e+001,1.159190e+003,9
9.400000e+001,1.157826e+003,9
9.410000e+001,1.156989e+003,9
9.420000e+001,1.155794e+003,9
9.430000e+001,1.155406e+003,9
9.440000e+001,1.154072e+003,9
9.450000e+001,1.153918e+003,9
9.460000e+001,1.154000e+003,9
9.470000e+001,1.152448e+003,9
9.480000e+001,1.152391e+003,9
9.490000e+001,1.151338e+003,9
9.500000e+001,1.150691e+003,9
9.510000e+001,1.150741e+003,9
9.520000e+001,1.150914e+003,9
9.530000e+001,1.150759e+003,9
9.540000e+001,1.148521e+003,9
9.550000e+001,1.147315e+003,9
9.560000e+001,1.146366e+003,9
9.570000e+001,1.146268e+003,9
9.580000e+001,1.144871e+003,9
9.590000e+001,1.143620e+003,9
9.600000e+001,1.142948e+003,9
9.610000e+001,1.141376e+003,9
9.620000e+001,1.141505e+003,9
9.630000e+001,1.138823e+003,9
9.640000e+001,1.138141e+003,9
9.650000e+001,1.138084e+003,9
9.660000e+001,1.137612e+003,9
9.670000e+001,1.137962e+003,9
9.680000e+001,1.135990e+003,9
9.690000e+001,1.135139e+003,9
9.700000e+001,1.134776e+003,9
9.710000e+001,1.133177e+003,9
9.720000e+001,1.133246e+003,9
9.730000e+001,1.131676e+003,9
9.740000e+001,1.130547e+003,9
9.750000e+001,1.130361e+003,9
9.760000e+001,1.129416e+003,9
9.770000e+001,1.127932e+003,9
9.780000e+001,1.124907e+003,9
9.790000e+001,1.121822e+003,9
9.800000e+001,1.115989e+003,9
9.810000e+001,1.116391e+003,9
9.820000e+001,1.116157e+003,9
9.830000e+001,1.115898e+003,9
9.840000e+001,1.116200e+003,9
9.850000e+001,1.109759e+003,9
9.860000e+001,1.107171e+003,9
9.870000e+001,1.386193e+003,8
9.880000e+001,1.385360e+003,8
9.890000e+001,1.385481e+003,8
9.900000e+001,1.385311e+003,8
9.910000e+001,1.385748e+003,8
9.920000e+001,1.385683e+003,8
9.930000e+001,1.385881e+003,8
9.940000e+001,1.385403e+003,8
9.950000e+001,1.385058e+003,8
9.960000e+001,1.384544e+003,8
9.970000e+001,1.384827e+003,8
9.980000e+001,1.384620e+003,8
9.990000e+001,1.384465e+003,8
1.000000e+002,1.383745e+003,8
1.001000e+002,1.383455e+003,8
1.002000e+002,1.382913e+003,8
1.003000e+002,1.382999e+003,8
1.004000e+002,1.383598e+003,8
1.005000e+002,1.384156e+003,8
1.006000e+002,1.383847e+003,8
1.007000e+002,1.383640e+003,8
1.008000e+002,1.382942e+003,8
1.009000e+002,1.381847e+003,8
1.010000e+002,1.381321e+003,8
1.011000e+002,1.381083e+003,8
1.012000e+002,1.381212e+003,8
1.013000e+002,1.381122e+003,8
1.014000e+002,1.381228e+003,8
1.015000e+002,1.380723e+003,8
1.016000e+002,1.380003e+003,8
1.017000e+002,1.380750e+003,8
1.018000e+002,1.380843e+003,8
1.019000e+002,1.380886e+003,8
1.020000e+002,1.381063e+003,8
1.021000e+002,1.381092e+003,8
1.022000e+002,1.380686e+003,8
1.023000e+002,1.380426e+003,8
1.024000e+002,1.380040e+003,8
1.025000e+002,1.379373e+003,8
1.026000e+002,1.379359e+003,8
1.027000e+002,1.378636e+003,8
1.028000e+002,1.379242e+003,8
1.029000e+002,1.379347e+003,8
1.030000e+002,1.379106e+003,8
1.031000e+002,1.379105e+003,8
1.032000e+002,1.378554e+003,8
1.033000e+002,1.378498e+003,8
1.034000e+002,1.378087e+003,8
1.035000e+002,1.376970e+003,8
1.036000e+002,1.377237e+003,8
1.037000e+002,1.376471e+003,8
1.038000e+002,1.376133e+003,8
1.039000e+002,1.376468e+003,8
1.040000e+002,1.376669e+003,8
1.041000e+002,1.376291e+003,8
1.042000e+002,1.375335e+003,8
1.043000e+002,1.374989e+003,8
1.044000e+002,1.375461e+003,8
1.045000e+002,1.375016e+003,8
1.046000e+002,1.374616e+003,8
1.047000e+002,1.374900e+003,8
1.048000e+002,1.374772e+003,8
1.049000e+002,1.374335e+003,8
1.050000e+002,1.374407e+003,8
1.051000e+002,1.374451e+003,8
1.052000e+002,1.374329e+003,8
1.053000e+002,1.374088e+003,8
1.054000e+002,1.373656e+003,8
1.055000e+002,1.373058e+003,8
1.056000e+002,1.372404e+003,8
1.057000e+002,1.372457e+003,8
1.058000e+002,1.372154e+003,8
1.059000e+002,1.372406e+003,8
1.060000e+002,1.372697e+003,8
1.061000e+002,1.371735e+003,8
1.062000e+002,1.370470e+003,8
1.063000e+002,1.370391e+003,8
1.064000e+002,1.370332e+003,8
1.065000e+002,1.369555e+003,8
1.066000e+002,1.369410e+003,8
1.067000e+002,1.369151e+003,8
1.068000e+002,1.368525e+003,8
1.069000e+002,1.367819e+003,8
1.070000e+002,1.367871e+003,8
1.071000e+002,1.367234e+003,8
1.072000e+002,1.366656e+003,8
1.073000e+002,1.365607e+003,8
1.074000e+002,1.365475e+003,8
1.075000e+002,1.365360e+003,8
1.076000e+002,1.364714e+003,8
1.077000e+002,1.364210e+003,8
1.078000e+002,1.364550e+003,8
1.079000e+002,1.364492e+003,8
1.080000e+002,1.364337e+003,8
1.081000e+002,1.363829e+003,8
1.082000e+002,1.363829e+003,8
1.083000e+002,1.363612e+003,8
1.084000e+002,1.363433e+003,8
1.085000e+002,1.363239e+003,8
1.086000e+002,1.362390e+003,8
1.087000e+002,1.361249e+003,8
1.088000e+002,1.360649e+003,8
1.089000e+002,1.359894e+003,8
1.090000e+002,1.359559e+003,8
1.091000e+002,1.359053e+003,8
1.092000e+002,1.358469e+003,8
1.093000e+002,1.358390e+003,8
1.094000e+002,1.357991e+003,8
1.095000e+002,1.357913e+003,8
1.096000e+002,1.356797e+003,8
1.097000e+002,1.356684e+003,8
1.098000e+002,1.356439e+003,8
1.099000e+002,1.355788e+003,8
1.100000e+002,1.354948e+003,8
1.101000e+002,1.354755e+003,8
1.102000e+002,1.354155e+003,8
1.103000e+002,1.353601e+003,8
1.104000e+002,1.353490e+003,8
1.105000e+002,1.353834e+003,8
1.106000e+002,1.353305e+003,8
1.107000e+002,1.353130e+003,8
1.108000e+002,1.353279e+003,8
1.109000e+002,1.352420e+003,8
1.110000e+002,1.352181e+003,8
1.111000e+002,1.351682e+003,8
1.112000e+002,1.350669e+003,8
1.113000e+002,1.350691e+003,8
1.114000e+002,1.350206e+003,8
1.115000e+002,1.349528e+003,8
1.116000e+002,1.349339e+003,8
1.117000e+002,1.349113e+003,8
1.118000e+002,1.348981e+003,8
1.119000e+002,1.348809e+003,8
1.120000e+002,1.348498e+003,8
1.121000e+002,1.349061e+003,8
1.122000e+002,1.348833e+003,8
1.123000e+002,1.348802e+003,8
1.124000e+002,1.348594e+003,8
1.125000e+002,1.348630e+003,8
1.126000e+002,1.348473e+003,8
1.127000e+002,1.348546e+003,8
1.128000e+002,1.348471e+003,8
1.129000e+002,1.348706e+003,8
1.130000e+002,1.348034e+003,8
1.131000e+002,1.347762e+003,8
1.132000e+002,1.347440e+003,8
1.133000e+002,1.347724e+003,8
1.134000e+002,1.348141e+003,8
1.135000e+002,1.347462e+003,8
1.136000e+002,1.348107e+003,8
1.137000e+002,1.347784e+003,8
1.138000e+002,1.347368e+003,8
1.139000e+002,1.347034e+003,8
1.140000e+002,1.347493e+003,8
1.141000e+002,1.347505e+003,8
1.142000e+002,1.346664e+003,8
1.143000e+002,1.346234e+003,8
1.144000e+002,1.345386e+003,8
1.145000e+002,1.345308e+003,8
1.146000e+002,1.344542e+003,8
1.147000e+002,1.345145e+003,8
1.148000e+002,1.344384e+003,8
1.149000e+002,1.343859e+003,8
1.150000e+002,1.343983e+003,8
1.151000e+002,1.343838e+003,8
1.152000e+002,1.342483e+003,8
1.153000e+002,1.342483e+003,8
1.154000e+002,1.341669e+003,8
1.155000e+002,1.341198e+003,8
1.156000e+002,1.340928e+003,8
1.157000e+002,1.341099e+003,8
1.158000e+002,1.340655e+003,8
1.159000e+002,1.340508e+003,8
1.160000e+002,1.340870e+003,8
1.161000e+002,1.340829e+003,8
1.162000e+002,1.340553e+003,8
1.163000e+002,1.340821e+003,8
1.164000e+002,1.339895e+003,8
1.165000e+002,1.339516e+003,8
1.166000e+002,1.339540e+003,8
1.167000e+002,1.339479e+003,8
1.168000e+002,1.338216e+003,8
1.169000e+002,1.337233e+003,8
1.170000e+002,1.336495e+003,8
1.171000e+002,1.336337e+003,8
1.172000e+002,1.335747e+003,8
1.173000e+002,1.335370e+003,8
1.174000e+002,1.334783e+003,8
1.175000e+002,1.334290e+003,8
1.176000e+002,1.333936e+003,8
1.177000e+002,1.333688e+003,8
1.178000e+002,1.333691e+003,8
1.179000e+002,1.333892e+003,8
1.180000e+002,1.333515e+003,8
1.181000e+002,1.333852e+003,8
1.182000e+002,1.334445e+003,8
1.183000e+002,1.333543e+003,8
1.184000e+002,1.333349e+003,8
1.185000e+002,1.331345e+003,8
1.186000e+002,1.330707e+003,8
1.187000e+002,1.330511e+003,8
1.188000e+002,1.329604e+003,8
1.189000e+002,1.329251e+003,8
1.190000e+002,1.328713e+003,8
1.191000e+002,1.328291e+003,8
1.192000e+002,1.327831e+003,8
1.193000e+002,1.327729e+003,8
1.194000e+002,1.327665e+003,8
1.195000e+002,1.326981e+003,8
1.196000e+002,1.326734e+003,8
1.197000e+002,1.325537e+003,8
1.198000e+002,1.325762e+003,8
1.199000e+002,1.324849e+003,8
1.200000e+002,1.324458e+003,8
1.201000e+002,1.324280e+003,8
1.202000e+002,1.324546e+003,8
1.203000e+002,1.323893e+003,8
1.204000e+002,1.323761e+003,8
1.205000e+002,1.323379e+003,8
1.206000e+002,1.323342e+003,8
1.207000e+002,1.322885e+003,8
1.208000e+002,1.322071e+003,8
1.209000e+002,1.321631e+003,8
1.210000e+002,1.321951e+003,8
1.211000e+002,1.321646e+003,8
1.212000e+002,1.321495e+003,8
1.213000e+002,1.320933e+003,8
1.214000e+002,1.320970e+003,8
1.215000e+002,1.319849e+003,8
1.216000e+002,1.319295e+003,8
1.217000e+002,1.318450e+003,8
1.218000e+002,1.317646e+003,8
1.219000e+002,1.317694e+003,8
1.220000e+002,1.316517e+003,8
1.221000e+002,1.316105e+003,8
1.222000e+002,1.315820e+003,8
1.223000e+002,1.315638e+003,8
1.224000e+002,1.315537e+003,8
1.225000e+002,1.314829e+003,8
1.226000e+002,1.314349e+003,8
1.227000e+002,1.314051e+003,8
1.228000e+002,1.313114e+003,8
1.229000e+002,1.312592e+003,8
1.230000e+002,1.311539e+003,8
1.231000e+002,1.311545e+003,8
1.232000e+002,1.311429e+003,8
1.233000e+002,1.311008e+003,8
1.234000e+002,1.311132e+003,8
1.235000e+002,1.310820e+003,8
1.236000e+002,1.310323e+003,8
1.237000e+002,1.310086e+003,8
1.238000e+002,1.309605e+003,8
1.239000e+002,1.309470e+003,8
1.240000e+002,1.309738e+003,8
1.241000e+002,1.308801e+003,8
1.242000e+002,1.308261e+003,8
1.243000e+002,1.308413e+003,8
1.244000e+002,1.308417e+003,8
1.245000e+002,1.308052e+003,8
1.246000e+002,1.307425e+003,8
1.247000e+002,1.307450e+003,8
1.248000e+002,1.307003e+003,8
1.249000e+002,1.306576e+003,8
1.250000e+002,1.306322e+003,8
1.251000e+002,1.306642e+003,8
1.252000e+002,1.306648e+003,8
1.253000e+002,1.306595e+003,8
1.254000e+002,1.306052e+003,8
1.255000e+002,1.305829e+003,8
1.256000e+002,1.305164e+003,8
1.257000e+002,1.305087e+003,8
1.258000e+002,1.305293e+003,8
1.259000e+002,1.305469e+003,8
1.260000e+002,1.304579e+003,8
1.261000e+002,1.304386e+003,8
1.262000e+002,1.303644e+003,8
1.263000e+002,1.303653e+003,8
1.264000e+002,1.303829e+003,8
1.265000e+002,1.303416e+003,8
1.266000e+002,1.303225e+003,8
1.267000e+002,1.303057e+003,8
1.268000e+002,1.302303e+003,8
1.269000e+002,1.301811e+003,8
1.270000e+002,1.301586e+003,8
1.271000e+002,1.301129e+003,8
1.272000e+002,1.300433e+003,8
1.273000e+002,1.299870e+003,8
1.274000e+002,1.299517e+003,8
1.275000e+002,1.298556e+003,8
1.276000e+002,1.296890e+003,8
1.277000e+002,1.295699e+003,8
1.278000e+002,1.294332e+003,8
1.279000e+002,1.294622e+003,8
1.280000e+002,1.293851e+003,8
1.281000e+002,1.293856e+003,8
1.282000e+002,1.293439e+003,8
1.283000e+002,1.292910e+003,8
1.284000e+002,1.292164e+003,8
1.285000e+002,1.291181e+003,8
1.286000e+002,1.291620e+003,8
1.287000e+002,1.291675e+003,8
1.288000e+002,1.291215e+003,8
1.289000e+002,1.290565e+003,8
1.290000e+002,1.290795e+003,8
1.291000e+002,1.290672e+003,8
1.292000e+002,1.290066e+003,8
1.293000e+002,1.288973e+003,8
1.294000e+002,1.288796e+003,8
1.295000e+002,1.288390e+003,8
1.296000e+002,1.288379e+003,8
1.297000e+002,1.288096e+003,8
1.298000e+002,1.288021e+003,8
1.299000e+002,1.287575e+003,8
1.300000e+002,1.288073e+003,8
1.301000e+002,1.288163e+003,8
1.302000e+002,1.286730e+003,8
1.303000e+002,1.286408e+003,8
1.304000e+002,1.286299e+003,8
1.305000e+002,1.285670e+003,8
1.306000e+002,1.285326e+003,8
1.307000e+002,1.284375e+003,8
1.308000e+002,1.284023e+003,8
1.309000e+002,1.283992e+003,8
1.310000e+002,1.283969e+003,8
1.311000e+002,1.284170e+003,8
1.312000e+002,1.283497e+003,8
1.313000e+002,1.282776e+003,8
1.314000e+002,1.282339e+003,8
1.315000e+002,1.282693e+003,8
1.316000e+002,1.282164e+003,8
1.317000e+002,1.281228e+003,8
1.318000e+002,1.280960e+003,8
1.319000e+002,1.281309e+003,8
1.320000e+002,1.281417e+003,8
1.321000e+002,1.280884e+003,8
1.322000e+002,1.281064e+003,8
1.323000e+002,1.280569e+003,8
1.324000e+002,1.280690e+003,8
1.325000e+002,1.279536e+003,8
1.326000e+002,1.278533e+003,8
1.327000e+002,1.277820e+003,8
1.328000e+002,1.277614e+003,8
1.329000e+002,1.276816e+003,8
1.330000e+002,1.275945e+003,8
1.331000e+002,1.275666e+003,8
1.332000e+002,1.275312e+003,8
1.333000e+002,1.275131e+003,8
1.334000e+002,1.274446e+003,8
1.335000e+002,1.274591e+003,8
1.336000e+002,1.274490e+003,8
1.337000e+002,1.274215e+003,8
1.338000e+002,1.274037e+003,8
1.339000e+002,1.273535e+003,8
1.340000e+002,1.272567e+003,8
1.341000e+002,1.271390e+003,8
1.342000e+002,1.270391e+003,8
1.343000e+002,1.269348e+003,8
1.344000e+002,1.268932e+003,8
1.345000e+002,1.269038e+003,8
1.346000e+002,1.267890e+003,8
1.347000e+002,1.266937e+003,8
1.348000e+002,1.265619e+003,8
1.349000e+002,1.265428e+003,8
1.350000e+002,1.264921e+003,8
1.351000e+002,1.265496e+003,8
1.352000e+002,1.265565e+003,8
1.353000e+002,1.265323e+003,8
1.354000e+002,1.264999e+003,8
1.355000e+002,1.264091e+003,8
1.356000e+002,1.263756e+003,8
1.357000e+002,1.263612e+003,8
1.358000e+002,1.263464e+003,8
1.359000e+002,1.263412e+003,8
1.360000e+002,1.262832e+003,8
1.361000e+002,1.262601e+003,8
1.362000e+002,1.262456e+003,8
1.363000e+002,1.261756e+003,8
1.364000e+002,1.261922e+003,8
1.365000e+002,1.261696e+003,8
1.366000e+002,1.261572e+003,8
1.367000e+002,1.261246e+003,8
1.368000e+002,1.260647e+003,8
1.369000e+002,1.259172e+003,8
1.370000e+002,1.258264e+003,8
1.371000e+002,1.258711e+003,8
1.372000e+002,1.258317e+003,8
1.373000e+002,1.258478e+003,8
1.374000e+002,1.257530e+003,8
1.375000e+002,1.256445e+003,8
1.376000e+002,1.255812e+003,8
1.377000e+002,1.255543e+003,8
1.378000e+002,1.255241e+003,8
1.379000e+002,1.254596e+003,8
1.380000e+002,1.254573e+003,8
1.381000e+002,1.254075e+003,8
1.382000e+002,1.253938e+003,8
1.383000e+002,1.253408e+003,8
1.384000e+002,1.253668e+003,8
1.385000e+002,1.252928e+003,8
1.386000e+002,1.252394e+003,8
1.387000e+002,1.251890e+003,8
1.388000e+002,1.251452e+003,8
1.389000e+002,1.251312e+003,8
1.390000e+002,1.250813e+003,8
1.391000e+002,1.250621e+003,8
1.392000e+002,1.249800e+003,8
1.393000e+002,1.248770e+003,8
1.394000e+002,1.247876e+003,8
1.395000e+002,1.248248e+003,8
1.396000e+002,1.248142e+003,8
1.397000e+002,1.248072e+003,8
1.398000e+002,1.248139e+003,8
1.399000e+002,1.247373e+003,8
1.400000e+002,1.246259e+003,8
1.401000e+002,1.246431e+003,8
1.402000e+002,1.246393e+003,8
1.403000e+002,1.245842e+003,8
1.404000e+002,1.244972e+003,8
1.405000e+002,1.244833e+003,8
1.406000e+002,1.243832e+003,8
1.407000e+002,1.242882e+003,8
1.408000e+002,1.241226e+003,8
1.409000e+002,1.241082e+003,8
1.410000e+002,1.240752e+003,8
1.411000e+002,1.240350e+003,8
1.412000e+002,1.240231e+003,8
1.413000e+002,1.239979e+003,8
1.414000e+002,1.238809e+003,8
1.415000e+002,1.237997e+003,8
1.416000e+002,1.237526e+003,8
1.417000e+002,1.237509e+003,8
1.418000e+002,1.236981e+003,8
1.419000e+002,1.236884e+003,8
1.420000e+002,1.236338e+003,8
1.421000e+002,1.236200e+003,8
1.422000e+002,1.235868e+003,8
1.423000e+002,1.235812e+003,8
1.424000e+002,1.235748e+003,8
1.425000e+002,1.235634e+003,8
1.426000e+002,1.235684e+003,8
1.427000e+002,1.235237e+003,8
1.428000e+002,1.235304e+003,8
1.429000e+002,1.234878e+003,8
1.430000e+002,1.233938e+003,8
1.431000e+002,1.233203e+003,8
1.432000e+002,1.232659e+003,8
1.433000e+002,1.232181e+003,8
1.434000e+002,1.231812e+003,8
1.435000e+002,1.231236e+003,8
1.436000e+002,1.230882e+003,8
1.437000e+002,1.229989e+003,8
1.438000e+002,1.229171e+003,8
1.439000e+002,1.228278e+003,8
1.440000e+002,1.228002e+003,8
1.441000e+002,1.227029e+003,8
1.442000e+002,1.226530e+003,8
1.443000e+002,1.225810e+003,8
1.444000e+002,1.225614e+003,8
1.445000e+002,1.224876e+003,8
1.446000e+002,1.223680e+003,8
1.447000e+002,1.222001e+003,8
1.448000e+002,1.221715e+003,8
1.449000e+002,1.221080e+003,8
1.450000e+002,1.220632e+003,8
1.451000e+002,1.220740e+003,8
1.452000e+002,1.220581e+003,8
1.453000e+002,1.221223e+003,8
1.454000e+002,1.220279e+003,8
1.455000e+002,1.219333e+003,8
1.456000e+002,1.218367e+003,8
1.457000e+002,1.217301e+003,8
1.458000e+002,1.216389e+003,8
1.459000e+002,1.215718e+003,8
1.460000e+002,1.214775e+003,8
1.461000e+002,1.214399e+003,8
1.462000e+002,1.213709e+003,8
1.463000e+002,1.212739e+003,8
1.464000e+002,1.212205e+003,8
1.465000e+002,1.211292e+003,8
1.466000e+002,1.210606e+003,8
1.467000e+002,1.210769e+003,8
1.468000e+002,1.209883e+003,8
1.469000e+002,1.209886e+003,8
1.470000e+002,1.209628e+003,8
1.471000e+002,1.209171e+003,8
1.472000e+002,1.207717e+003,8
1.473000e+002,1.206687e+003,8
1.474000e+002,1.206617e+003,8
1.475000e+002,1.205950e+003,8
1.476000e+002,1.206114e+003,8
1.477000e+002,1.205461e+003,8
1.478000e+002,1.204551e+003,8
1.479000e+002,1.204435e+003,8
1.480000e+002,1.203805e+003,8
1.481000e+002,1.203083e+003,8
1.482000e+002,1.202044e+003,8
1.483000e+002,1.202127e+003,8
1.484000e+002,1.202035e+003,8
1.485000e+002,1.201867e+003,8
1.486000e+002,1.201741e+003,8
1.487000e+002,1.201611e+003,8
1.488000e+002,1.201182e+003,8
1.489000e+002,1.200928e+003,8
1.490000e+002,1.200222e+003,8
1.491000e+002,1.199913e+003,8
1.492000e+002,1.200321e+003,8
1.493000e+002,1.199299e+003,8
1.494000e+002,1.198326e+003,8
1.495000e+002,1.196822e+003,8
1.496000e+002,1.197209e+003,8
1.497000e+002,1.195773e+003,8
1.498000e+002,1.193772e+003,8
1.499000e+002,1.193513e+003,8
1.500000e+002,1.191296e+003,8
1.501000e+002,1.190691e+003,8
1.502000e+002,1.189522e+003,8
1.503000e+002,1.189272e+003,8
1.504000e+002,1.189045e+003,8
1.505000e+002,1.188817e+003,8
1.506000e+002,1.187333e+003,8
1.507000e+002,1.187784e+003,8
1.508000e+002,1.187195e+003,8
1.509000e+002,1.185182e+003,8
1.510000e+002,1.183846e+003,8
1.511000e+002,1.182966e+003,8
1.512000e+002,1.182830e+003,8
1.513000e+002,1.182751e+003,8
1.514000e+002,1.182648e+003,8
1.515000e+002,1.181627e+003,8
1.516000e+002,1.181241e+003,8
1.517000e+002,1.180976e+003,8
1.518000e+002,1.180827e+003,8
1.519000e+002,1.180532e+003,8
1.520000e+002,1.180229e+003,8
1.521000e+002,1.179600e+003,8
1.522000e+002,1.179253e+003,8
1.523000e+002,1.178186e+003,8
1.524000e+002,1.178509e+003,8
1.525000e+002,1.178375e+003,8
1.526000e+002,1.178076e+003,8
1.527000e+002,1.178076e+003,8
1.528000e+002,1.177216e+003,8
1.529000e+002,1.176310e+003,8
1.530000e+002,1.175295e+003,8
1.531000e+002,1.174449e+003,8
1.532000e+002,1.173890e+003,8
1.533000e+002,1.172494e+003,8
1.534000e+002,1.170250e+003,8
1.535000e+002,1.168808e+003,8
1.536000e+002,1.167264e+003,8
1.537000e+002,1.166904e+003,8
1.538000e+002,1.165583e+003,8
1.539000e+002,1.164590e+003,8
1.540000e+002,1.164071e+003,8
1.541000e+002,1.163438e+003,8
1.542000e+002,1.163236e+003,8
1.543000e+002,1.162413e+003,8
1.544000e+002,1.161946e+003,8
1.545000e+002,1.161472e+003,8
1.546000e+002,1.160674e+003,8
1.547000e+002,1.158672e+003,8
1.548000e+002,1.157325e+003,8
1.549000e+002,1.157270e+003,8
1.550000e+002,1.156950e+003,8
1.551000e+002,1.156059e+003,8
